gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.1537177562713623,2,-1.0,[-1. -1. -1. -1.],0.1
cooperative,Stackelberg,1,2,0.17517709732055664,2,-1.0,[-1. -1. -1. -1.],0.02
cooperative,Stackelberg,2,1,0.7222416400909424,5,-2.0,[-2. -2. -2. -2.],0.1
cooperative,Stackelberg,2,2,1.027069091796875,5,-2.0,[-2. -2. -2. -2.],0.02
cooperative,Stackelberg,3,1,3.6419897079467773,16,-3.0,[38.31 -3.   -3.   -3.  ],0.1
cooperative,Stackelberg,3,2,4.703076362609863,18,-3.0,[38.31 -3.   -3.   -3.  ],0.02
cooperative,Stackelberg,4,1,10.954137802124023,30,-4.0,[37.31 -4.   -4.   -4.  ],0.1
cooperative,Stackelberg,4,2,17.75205969810486,47,-4.0,[41.441 -4.    -4.    -4.   ],0.02
cooperative,Stackelberg,5,1,24.683943271636963,51,-5.0,[77.62 -5.   -5.   -5.  ],0.1
cooperative,Stackelberg,5,2,50.124836683273315,150,-5.0,[78.36358 -5.      -5.      -5.     ],0.02
cooperative,Stackelberg,6,1,36.62254333496094,71,-6.0,[76.62 -6.   -6.   -6.  ],0.1
cooperative,Stackelberg,6,2,151.36441326141357,449,-6.0,[84.85146313 -6.         -6.         -6.        ],0.02
cooperative,Stackelberg,7,1,64.69301629066467,87,-7.0,[116.93  -7.    -7.    -7.  ],0.1
cooperative,Stackelberg,7,2,386.6023712158203,980,-7.000000000000001,[118.06916215  -7.          -7.          -7.        ],0.02
cooperative,Stackelberg,8,1,99.30591154098511,100,-8.0,[115.93  -8.    -8.    -8.  ],0.1
cooperative,Stackelberg,8,2,940.0424220561981,1757,-8.0,[117.06916215  -8.          -8.          -8.        ],0.02
cooperative,Stackelberg,9,1,105.88017916679382,104,-9.0,[156.24  -9.    -9.    -9.  ],0.1
cooperative,Stackelberg,9,2,1938.8325335979462,2613,-9.0,[158.0946876  -9.         -9.         -9.       ],0.02
cooperative,Stackelberg,10,1,127.05776715278625,105,-10.0,[155.24 -10.   -10.   -10.  ],0.1
cooperative,Stackelberg,10,2,4391.83588886261,3278,-10.0,[157.0946876 -10.        -10.        -10.       ],0.02
cooperative,Stackelberg,11,1,248.55118560791016,106,-11.0,[195.55 -11.   -11.   -11.  ],0.1
cooperative,Stackelberg,11,2,4930.776253700256,3674,-11.0,[198.09740071 -11.         -11.         -11.        ],0.02
cooperative,Stackelberg,12,1,216.8136706352234,106,-12.0,[194.55 -12.   -12.   -12.  ],0.1
cooperative,Stackelberg,12,2,7398.338492155075,3836,-12.0,[197.09740071 -12.         -12.         -12.        ],0.02
cooperative,Stackelberg,13,1,264.03756618499756,106,-13.0,[234.86 -13.   -13.   -13.  ],0.1
cooperative,Stackelberg,13,2,9447.465683698654,3898,-13.0,[238.10116544 -13.         -13.         -13.        ],0.02
cooperative,Stackelberg,14,1,254.06166625022888,106,-14.0,[233.86 -14.   -14.   -14.  ],0.1
cooperative,Stackelberg,14,2,11458.77914595604,3931,-14.0,[237.10116544 -14.         -14.         -14.        ],0.02
cooperative,State of the Art,1,1,0.00041413307189941406,2,-1.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,1,2,0.0003616809844970703,2,-1.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,2,1,0.008516311645507812,5,-2.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,2,2,0.0050013065338134766,5,-2.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,3,1,0.025362253189086914,16,-3.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,3,2,0.025783061981201172,18,-3.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,4,1,0.12092065811157227,30,-4.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,4,2,0.1669921875,47,-4.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,5,1,0.32384824752807617,51,-5.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,5,2,0.7296772003173828,150,-5.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,6,1,0.7400078773498535,71,-6.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,6,2,5.7375383377075195,449,-6.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,7,1,1.3641440868377686,87,-7.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,7,2,38.96296238899231,980,-7.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,8,1,2.1324682235717773,100,-8.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,8,2,160.75031304359436,1757,-8.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,9,1,3.039494514465332,104,-9.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,9,2,477.4602429866791,2613,-9.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,10,1,3.910287857055664,105,-10.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,10,2,1048.8955552577972,3278,-10.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,11,1,4.796897888183594,106,-11.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,11,2,1785.3056592941284,3674,-11.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,12,1,5.550067901611328,106,-12.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,12,2,2562.1639008522034,3836,-12.0,[-1. -1. -1. -1.],0.02
cooperative,State of the Art,13,1,6.489216566085815,106,-13.0,[-1. -1. -1. -1.],0.1
